date,비거주 복지시설 운영업,영상 및 음향기기 제조업,음식점업,담배 제조업,수도사업,"도축, 육류 가공 및 저장 처리업",수산물 가공 및 저장 처리업,"과실, 채소 가공 및 저장 처리업",동물성 및 식물성 유지 제조업,자가 소비를 위한 가사 생산 활동,낙농제품 및 식용빙과류 제조업,"곡물가공품, 전분 및 전분제품 제조업",기타 식품 제조업,동물용 사료 및 조제식품 제조업,알콜음료 제조업,비알콜음료 및 얼음 제조업,방적 및 가공사 제조업,직물직조 및 직물제품 제조업,편조원단 및 편조제품 제조업,"섬유제품 염색, 정리 및 마무리 가공업",기타 섬유제품 제조업,봉제의복 제조업,모피가공 및 모피제품 제조업,편조의복 제조업,의복 액세서리 제조업,"가죽, 가방 및 유사제품 제조업",신발 및 신발부분품 제조업,제재 및 목재 가공업,나무제품 제조업,코르크 및 조물 제품 제조업,"펄프, 종이 및 판지 제조업","골판지, 종이 상자 및 종이 용기 제조업",기타 종이 및 판지 제품 제조업,인쇄 및 인쇄관련 산업,기록매체 복제업,코크스 및 연탄 제조업,석유 정제품 제조업,기초화학물질 제조업,비료 및 질소화합물 제조업,합성고무 및 플라스틱 물질 제조업,기타 화학제품 제조업,화학섬유 제조업,기초 의약물질 및 생물학적 제제 제조업,의약품 제조업,의료용품 및 기타 의약관련제품 제조업,고무제품 제조업,플라스틱제품 제조업,유리 및 유리제품 제조업,도자기 및 기타 요업제품 제조업,"시멘트, 석회, 플라스터 및 그 제품 제조업",기타 비금속 광물제품 제조업,1차 철강 제조업,1차 비철금속 제조업,금속 주조업,"구조용 금속제품, 탱크 및 증기발생기 제조업",무기 및 총포탄 제조업,기타 금속가공제품 제조업,반도체 제조업,전자부품 제조업,컴퓨터 및 주변장치 제조업,통신 및 방송 장비 제조업,마그네틱 및 광학 매체 제조업,의료용 기기 제조업,"측정, 시험, 항해, 제어 및 기타 정밀기기 제조업; 광학기기 제외","안경, 사진장비 및 기타 광학기기 제조업",시계 및 시계부품 제조업,"전동기, 발전기 및 전기 변환 · 공급 · 제어 장치 제조업",일차전지 및 축전지 제조업,절연선 및 케이블 제조업,전구 및 조명장치 제조업,가정용 기기 제조업,기타 전기장비 제조업,일반 목적용 기계 제조업,특수 목적용 기계 제조업,자동차용 엔진 및 자동차 제조업,자동차 차체 및 트레일러 제조업,자동차 부품 제조업,선박 및 보트 건조업,철도장비 제조업,"항공기,우주선 및 부품 제조업",그외 기타 운송장비 제조업,가구 제조업,귀금속 및 장신용품 제조업,악기 제조업,운동 및 경기용구 제조업,"인형,장난감 및 오락용품 제조업",그외 기타 제품 제조업,전기업,가스 제조 및 배관공급업,"증기,냉온수 및 공기조절 공급업","하수, 폐수 및 분뇨 처리업",폐기물 수집운반업,폐기물 처리업,금속 및 비금속 원료 재생업,환경 정화 및 복원업,건물 건설업,토목 건설업,기반조성 및 시설물 축조관련 전문공사업,건물설비 설치 공사업,전기 및 통신 공사업,실내건축 및 건축마무리 공사업,건설장비 운영업,자동차 판매업,자동차 부품 및 내장품 판매업,모터사이클 및 부품 판매업,상품 중개업,산업용 농축산물 및 산동물 도매업,음·식료품 및 담배 도매업,가정용품 도매업,기계장비 및 관련 물품 도매업,"건축자재, 철물 및 난방장치 도매업",기타 전문 도매업,상품 종합 도매업,종합 소매업,음·식료품 및 담배 소매업,정보통신장비 소매업,"섬유, 의복, 신발 및 가죽제품 소매업",기타 가정용품 소매업,"문화, 오락 및 여가 용품 소매업",연료 소매업,기타 상품 전문 소매업,무점포 소매업,철도운송업,육상 여객 운송업,도로 화물 운송업,소화물 전문 운송업,파이프라인 운송업,해상 운송업,내륙 수상 및 항만내 운송업,정기 항공 운송업,부정기 항공 운송업,보관 및 창고업,기타 운송관련 서비스업,숙박시설 운영업,기타 숙박업,주점 및 비알콜음료점업,"서적, 잡지 및 기타 인쇄물 출판업",소프트웨어 개발 및 공급업,"영화, 비디오물, 방송프로그램 제작 및 배급업",오디오물 출판 및 원판 녹음업,라디오 방송업,텔레비전 방송업,우편업,전기통신업,"컴퓨터 프로그래밍, 시스템 통합 및 관리업","자료처리, 호스팅, 포털 및 기타 인터넷 정보매개서비스업",기타 정보 서비스업,은행 및 저축기관,투자기관,기타 금융업,보험업,재 보험업,연금 및 공제업,금융지원 서비스업,보험 및 연금관련 서비스업,부동산 임대 및 공급업,부동산 관련 서비스업,운송장비 임대업,개인 및 가정용품 임대업,산업용 기계 및 장비 임대업,무형재산권 임대업,자연과학 및 공학 연구개발업,인문 및 사회과학 연구개발업,법무관련 서비스업,회계 및 세무관련 서비스업,광고업,시장조사 및 여론조사업,"회사본부, 지주회사 및 경영컨설팅 서비스업","건축기술, 엔지니어링 및 관련기술 서비스업",기타 과학기술 서비스업,수의업,전문디자인업,사진 촬영 및 처리업,"그외 기타 전문, 과학 및 기술 서비스업",사업시설 유지관리 서비스업,건물·산업설비 청소 및 방제 서비스업,조경 관리 및 유지 서비스업,인력공급 및 고용알선업,여행사 및 기타 여행보조 서비스업,"경비, 경호 및 탐정업",기타 사업지원 서비스업,입법 및 일반 정부 행정,사회 및 산업정책 행정,외무 및 국방 행정,사법 및 공공질서 행정,사회보장 행정,초등 교육기관,중등 교육기관,고등 교육기관,"특수학교, 외국인학교 및 대안학교",일반 교습 학원,기타 교육기관,교육지원 서비스업,병원,의원,공중 보건 의료업,기타 보건업,거주 복지시설 운영업,창작 및 예술관련 서비스업,"도서관, 사적지 및 유사 여가관련 서비스업",스포츠 서비스업,유원지 및 기타 오락관련 서비스업,산업 및 전문가 단체,노동조합,기타 협회 및 단체,기계 및 장비 수리업,자동차 및 모터사이클 수리업,개인 및 가정용품 수리업,"미용, 욕탕 및 유사 서비스업",그외 기타 개인 서비스업,가구내 고용활동,자가 소비를 위한 가사 서비스 활동,국제 및 외국기관
2011-10,64320,118515,33357,2,199,8235,3880,3205,768,,2700,2062,30898,1195,1698,1609,2313,5512,1455,11815,5698,5768,602,491,1798,4068,2184,1427,5904,113,4759,10730,5751,20561,261,76,617,4578,648,11643,25392,1339,4014,14269,1563,6247,43818,5939,2775,6029,4352,5690,6463,4066,20039,210,52259,45026,74791,6425,22609,1308,8410,17788,6089,489,25882,1324,5115,9971,7485,7795,51945,58055,23606,1370,38387,104,794,65,634,14893,918,779,1613,838,12292,3826,3761,1469,2082,7334,1337,3158,51,2609,1308,722,415,1030,214,1324,2221,4763,312,5882,4205,21608,26622,29251,10856,24679,11156,14022,4622,11301,4395,5613,2895,7545,12293,4631,0,55052,5972,2666,355,328,247,,73,7612,25975,2862,655,1370,8223,27696,1962,318,48,769,179,34955,8173,2384,5547,18143,40,2330,283,6,82,630,718,8797,52573,829,364,1718,1,15263,1884,6214,8515,2031,197,7149,50396,11062,601,1215,465,2243,14321,23863,693,35167,1909,11786,9797,21929,11888,631,587,334,28318,23729,8663,1116,6180,8633,487,50532,46387,665,2138,28392,1823,6302,15775,1592,2206,112,7660,3924,16875,5144,2955,13169,366,71,1340
2011-11,65120,118164,33928,2,200,8275,3797,3210,779,,2770,2073,31172,1166,1682,1586,2329,5603,1503,11756,5698,5740,599,495,1813,4026,2193,1451,5964,116,4785,10682,5721,20476,257,75,619,4583,681,11693,25623,1355,4032,14305,1578,6279,43966,5970,2826,5876,4377,5772,6419,4078,20145,209,52441,44963,75481,6463,22569,1314,8429,17915,6122,481,26011,1313,5135,10123,7536,7858,52166,58373,23617,1396,38625,98,804,69,639,15003,907,765,1620,851,12565,3816,3764,1472,2074,7336,1354,3132,56,2619,1333,746,392,993,213,1341,2264,4859,311,5913,4231,21731,26901,29336,10917,24894,11277,14253,4671,11443,4387,5697,2910,7550,12238,4601,0,55182,5920,2702,355,337,242,,73,7796,26121,2906,683,1429,8263,28624,2067,302,48,768,200,34975,8160,2352,5628,18175,41,2337,292,7,82,639,709,8933,52890,836,375,1733,2,15290,1908,6191,8574,2036,198,7067,50443,11211,609,1160,462,2284,14509,23920,668,35513,1906,11794,9993,22482,11889,622,591,340,28539,23980,9554,1133,6093,8674,504,50892,46498,643,2177,28993,1809,6292,15799,1597,2244,113,7650,3957,16926,5039,3088,13292,373,63,1340
2011-12,65861,118036,34445,1,200,8405,3816,3235,769,,2799,2095,31706,1193,1686,1580,2350,5656,1492,11925,5684,5736,600,499,1726,4066,2191,1493,5981,118,4718,10739,5730,20600,259,76,623,4602,671,11703,25718,1353,4039,14343,1532,6333,44217,6083,2850,5866,4389,5804,6436,4102,20185,213,52903,45059,75807,6618,22541,1308,8536,18122,6131,475,26255,1290,5129,10145,7596,7898,52445,58868,23526,1390,38882,98,828,67,638,15067,903,762,1635,832,12551,3812,3772,1474,2034,7309,1333,3110,67,2625,1326,673,383,1012,212,1347,2287,4907,310,5985,4269,21769,27067,29547,11199,25074,11381,14474,4721,11480,4416,5719,2951,7614,12312,4700,0,55410,5932,2759,352,386,240,,69,7886,26419,2930,694,1449,8197,29548,2099,303,48,807,194,35028,8142,2344,5610,18186,42,2382,304,6,82,641,712,9008,52464,834,386,1746,2,15287,1916,6168,8622,2053,197,6281,50479,11252,620,1152,476,2283,15518,23334,600,35421,1900,11741,10149,16392,11579,677,586,326,28104,23547,8583,1134,6118,8757,513,51330,46791,636,2191,29329,1853,6025,15705,1586,2219,109,7632,3964,17103,5133,3125,13304,391,76,1338
2012-01,65898,117779,34510,1,199,8587,3869,3225,746,,2760,2097,31713,1217,1667,1562,2392,5677,1492,11935,5684,5755,596,501,1799,4056,2203,1458,5979,117,4677,10765,5738,20574,246,75,582,4617,682,11798,25818,1389,4034,14335,1557,6356,44306,6148,2848,5828,4366,5834,6431,4080,20192,205,52991,45744,75752,6647,22483,1307,8612,18463,6211,481,26428,1310,5118,10095,7574,7929,52715,59112,23394,1677,39044,97,839,69,589,15169,906,761,1641,824,12477,3719,3768,1442,2010,7156,1337,3132,68,2636,1337,652,382,997,195,1335,2252,5005,317,6066,4280,21820,27259,29707,11190,25305,11479,14435,4757,11625,4385,5715,2970,7655,12332,4665,30,55536,5956,2776,351,349,244,,67,7936,26515,2950,671,1468,8297,29719,2095,302,48,912,191,35140,8315,2323,5477,18225,43,2410,311,6,82,655,694,8972,52496,840,390,1694,2,15528,1908,6131,8679,2110,195,6566,50159,11141,628,1140,518,2290,14803,22388,611,33628,1903,11745,10137,18337,10723,675,613,273,26285,20760,4319,1046,6306,8567,452,51098,46892,599,2161,29289,1775,5925,16106,1519,1973,114,7508,3999,16958,5313,3100,13262,386,74,1333
2012-02,66845,117522,34918,1,199,8808,3878,3233,629,,2823,2099,31683,1210,1660,872,2396,5680,1488,11972,5753,5700,596,502,1864,4126,2101,1506,5941,118,4779,10860,5848,20640,242,73,583,4643,679,11929,25872,1359,4043,14405,1568,6403,44449,6096,2795,5934,4379,5822,6425,3867,20212,206,53285,45639,74940,6632,22588,1319,8670,18681,6395,473,26745,1330,5147,10118,7577,7946,52720,60272,23359,1692,39168,97,777,70,577,15209,907,762,1641,818,13217,3709,3942,1445,2028,7137,1429,3176,66,3248,1335,632,339,988,199,1395,1616,5029,326,6251,4286,22628,26420,29958,11352,25364,11623,14691,4810,11739,4452,5787,2985,7683,12419,4739,28,55500,5964,2449,352,327,255,,67,8017,26720,2978,666,1510,8254,30447,2050,256,48,903,536,35024,8374,2330,5452,18197,43,2416,319,6,82,676,679,8924,52903,847,396,1698,2,15427,1988,6153,8765,2161,211,6828,50301,11431,624,1174,557,2286,15162,22784,602,33988,1929,12071,10536,20927,10999,666,647,286,25703,20648,3969,1029,6291,8493,444,51554,47021,600,2198,29642,1784,5902,16155,1552,1983,113,7680,4086,16972,5351,3129,13273,384,69,1333
2012-03,67956,119146,35289,0,202,8822,3842,3253,622,,2784,2089,31514,1204,1669,880,2393,5692,1484,11977,5729,5676,594,458,1863,4120,2090,1505,5887,115,4756,10868,5816,20718,245,73,574,4647,691,11964,26205,1335,4024,14373,1531,6365,44715,6013,2779,5912,4330,5844,6436,3867,20232,217,53368,45771,75358,6601,22632,1186,8680,18899,6431,484,26589,1568,4957,10070,7585,7985,52925,60670,23301,1906,39141,99,750,73,582,15095,894,754,1637,831,13317,3770,3933,1450,1990,7127,1423,3154,106,3604,1355,630,347,978,190,1435,1644,5082,316,6328,4374,22653,26338,30071,11375,25510,11713,14848,4935,11895,4481,5827,3003,7699,12499,4741,33,55547,5944,2392,351,299,255,,65,7990,26378,2955,676,1539,8216,30994,2090,261,48,947,540,34806,8507,2356,5497,18227,46,2390,318,6,82,692,662,9206,53584,847,411,1725,2,15776,1981,6173,8796,2172,217,6682,50347,11464,641,1152,569,2256,15132,23189,731,34129,1960,12355,10909,21640,11969,671,663,324,27977,24290,6859,1099,6196,8211,504,52618,47256,677,2228,29821,1778,5998,16228,1576,2002,112,7834,4019,16896,5426,3169,13454,384,69,1338
2012-04,69246,103423,35698,0,201,8967,3803,3286,610,,2739,2100,31631,1194,1658,885,2128,5705,1489,12004,5750,5755,593,460,1866,4141,2059,1488,5906,114,4766,10909,5808,20727,238,71,569,4653,682,12013,26338,1339,4030,14371,1561,6356,44980,5740,2774,5915,4335,5986,6491,3890,20255,214,53474,43176,75355,6706,22621,1201,8726,18826,6443,476,26630,1580,4907,9993,7604,7844,53476,61343,23305,1922,38939,63,756,73,583,15147,895,760,1651,844,13259,3756,4026,1446,2023,7131,1419,3172,107,3638,1356,647,344,961,193,1449,1663,5134,326,6468,4388,22728,26594,29866,11401,25309,11851,14894,5003,11908,4505,5831,3031,7700,12620,4926,34,55694,5876,2424,350,302,252,,69,7974,26205,3004,678,1580,8195,30847,2092,272,48,938,553,34742,8607,2442,5751,18178,47,2385,283,6,82,692,672,9200,53852,864,408,1728,2,16028,1979,6158,8813,2210,224,7464,50507,11705,656,1170,566,2283,15219,23945,789,34544,2028,12651,10811,24463,12209,662,665,321,28841,25288,10565,1167,6262,8483,662,53142,47731,737,2224,30079,1815,6061,16502,1614,2293,114,8161,4011,16818,5479,3177,13690,388,68,1339
2012-05,70161,121367,36356,1,204,9038,3859,3302,610,,2746,2115,31870,1214,1637,878,2104,5777,1503,12076,5768,5681,610,565,1877,4125,2019,1479,5892,114,4763,10890,5836,20880,232,72,576,4663,690,11986,26496,1389,4410,14396,1573,6349,45355,5721,2769,5965,4343,6001,6477,3875,20316,217,53790,43221,75306,6697,22777,1204,8747,18729,6496,474,26655,1533,4908,10006,7599,7878,53595,61540,23429,1917,39267,64,769,77,578,15196,894,759,1658,838,13348,3855,4024,1444,2052,7145,1420,3238,93,3648,1352,656,347,958,198,1469,1649,5140,332,6486,4411,21767,26870,30113,11439,25493,11843,15032,5037,11854,4428,5830,3043,7625,12773,5098,34,55723,5882,2446,352,304,252,,69,7997,26415,3001,678,1595,8128,31543,2117,279,49,941,556,34831,8597,2453,8689,18199,47,2379,274,5,83,698,679,9254,53931,859,418,1747,2,16207,2077,6175,8808,2235,210,7444,50898,11821,671,1211,573,2305,15809,24261,758,35063,2024,12525,11013,24111,12303,663,640,329,29453,25866,11679,1183,6286,8531,670,53682,48027,748,2317,30166,1836,6197,16568,1616,2308,113,8327,4014,16672,5498,3228,13744,382,69,1342
2012-06,71161,121152,36987,0,206,9029,3864,3319,615,,2718,2106,31732,1215,1650,883,2080,5852,1510,12063,5705,5628,603,560,1906,4104,1984,1475,5862,114,4777,10991,5840,21074,233,69,581,4706,685,11927,26432,1392,4400,14481,1573,6392,45650,5752,2786,5948,4331,6095,6545,3922,20348,215,54048,43443,75496,6653,22755,1201,8791,18808,6576,471,26879,1480,4982,9882,7519,7914,53739,61520,23545,1924,39578,75,777,80,588,15160,899,752,1647,839,13382,3906,4049,1457,2039,7227,1436,3235,91,3649,1339,709,364,956,207,1494,1667,5159,329,6546,4405,21953,27287,30422,11507,25374,12053,15116,5045,11761,4510,5864,3058,7646,12888,5156,34,55650,5862,2468,347,304,239,,67,8114,26713,3040,676,1637,8182,32201,2091,284,47,1002,546,34975,8713,2436,8704,18251,47,2410,278,6,83,679,679,9297,54124,842,428,1763,2,16249,2103,6204,8807,2220,207,7343,51147,11881,694,1238,560,2311,15768,24544,758,35255,2048,12643,12378,21580,12193,716,650,330,29723,26222,10734,1184,6295,8605,693,53902,48305,759,2325,30672,1878,6838,16579,1613,2336,113,8362,4071,16681,5579,3246,13872,381,64,1339
2012-07,72164,128512,37694,1,209,9055,3876,3356,613,,2729,2117,31572,1245,1638,881,2084,5879,1582,12013,5691,5642,605,557,1918,4125,2056,1466,5819,112,4758,11056,5938,21025,226,69,585,4772,737,12006,26397,1378,4417,14406,1583,6444,45672,5735,2787,5951,4362,6126,6502,3944,20452,226,54185,43695,76326,6572,22746,1208,8844,18828,6609,470,26973,1481,4969,9839,7590,8075,54017,61680,23579,1957,39569,79,789,87,593,15277,891,737,1614,846,13445,3906,4032,1558,2005,7317,1450,3249,58,3623,1289,687,352,921,201,1549,1677,5243,337,6588,4432,22025,27411,30550,11546,25541,12288,15332,5121,11669,4551,5845,3520,7705,13063,5227,34,55627,5967,2489,352,313,235,,64,8134,27024,3066,687,1734,8101,32711,2091,290,40,982,527,35036,9023,2463,8893,18254,45,2441,273,6,83,691,693,9480,54331,850,441,1739,2,16340,2102,6227,8890,2210,211,7388,51371,12171,703,1250,574,2349,15899,24315,702,35577,2115,11880,12350,23361,12468,750,692,324,29661,25934,6027,1183,6389,8722,707,53972,48455,765,2345,30814,1924,6897,16821,1648,2350,116,8374,4185,16650,5560,3360,13959,380,67,1338
2012-08,73112,132215,38602,1,209,9088,3872,3339,601,,2720,2085,31667,1252,1651,894,2101,5898,1582,12055,5746,5589,627,573,1926,4185,2053,1440,5801,115,4799,11072,5934,21158,230,68,586,4818,727,12009,26698,1374,4425,14409,1599,6473,46006,5730,2783,5947,4373,6211,6509,4009,20450,228,54409,43812,76594,6362,22933,1200,9053,18566,6744,466,27168,1444,4932,9801,7622,8149,54047,61784,23537,1960,39560,106,779,83,585,15237,878,740,1601,839,13368,3896,4016,1555,2017,7384,1452,3249,79,3631,1222,662,340,885,182,1575,1779,5265,328,6660,4559,22208,27630,30836,11525,25415,12301,15713,5071,11612,4522,5881,3557,7721,13178,5338,32,55556,5915,2560,354,306,237,,63,8171,27006,3076,721,1849,8063,33091,2115,277,40,990,522,35104,9035,2463,9003,18357,45,2506,274,2,81,708,732,9442,54613,846,461,1732,2,16444,2090,6233,8855,2211,208,7381,51557,12435,720,1263,585,2367,15860,24363,680,35037,2102,11963,12395,24225,12468,774,695,330,29405,25824,6144,1153,6340,8737,753,54343,48166,774,2377,30940,2018,7014,17158,1788,2305,117,8521,4168,16590,5607,3379,14055,392,76,1352
2012-09,74924,132629,39228,1,211,9115,3902,3332,615,,2712,2091,32017,1260,1624,884,2084,5922,1602,12237,5801,5635,629,606,1926,4249,2073,1443,5812,120,4785,11188,5940,21502,231,65,588,4765,727,12102,26919,1384,4433,14534,1590,6512,46510,5729,2781,5912,4438,6239,6559,4088,20558,238,54848,43896,77798,6617,22895,1203,9139,18566,6834,460,27413,1461,4941,9752,7680,8113,54311,62112,23468,1942,39891,110,767,81,590,15263,874,737,1591,825,13503,3925,4031,1566,1997,7361,1486,3269,79,3629,1202,651,331,852,157,1593,1774,5327,335,6672,4596,22395,27587,30892,11505,25435,12345,15852,5035,11635,4572,5983,3527,7771,13373,5371,32,55753,5859,2593,355,303,238,,63,8192,27007,3138,709,1929,8107,33091,2144,128,41,1062,530,35287,8939,2453,9150,18385,59,2520,235,2,186,725,750,16679,54945,849,460,1716,3,16577,2090,6274,8970,2178,243,6913,44271,12506,723,1264,586,2361,15890,24521,651,35535,2148,11933,11606,21309,10413,747,702,333,30678,27271,9242,1281,6344,8759,723,54666,48347,799,2389,31184,2081,6923,17196,1887,2211,117,8545,4081,16675,5546,3407,14321,375,78,1349
2012-10,76010,132484,39307,1,213,9227,3783,3356,616,,2677,2119,32032,1254,1629,869,2099,5913,1589,12263,5784,5591,627,607,1902,4271,2046,1426,5775,120,4796,11254,6002,21590,231,65,592,4779,723,12133,26806,1382,4391,14521,1795,6527,46925,5738,2773,5931,4413,6096,6554,4118,20579,264,55135,43607,78706,6602,22959,1208,9130,18570,6879,458,26728,1448,4959,9802,7657,8185,54229,62185,23456,1972,44155,113,681,85,576,15180,860,769,1580,833,13559,3910,4031,1570,2003,7333,1486,3244,86,3587,1184,647,342,818,152,1596,1781,5395,337,6722,4605,22449,27601,30852,11491,25459,12509,15563,5101,11689,4567,6013,3539,7850,13413,5371,34,55739,5846,2593,354,303,242,,62,8300,27367,3130,705,1970,8060,33392,2162,125,41,1041,528,35362,8874,2423,9207,18388,61,2507,234,1,186,725,756,16710,55087,872,455,1723,3,17535,2070,6169,8901,2166,233,7146,44181,12313,730,1267,597,2308,16030,24647,659,36076,2174,12007,11603,23382,10505,751,676,332,31028,27481,12179,1273,6339,8679,744,54916,48283,830,2401,31445,2081,6944,17198,1897,2205,114,8546,4273,16650,5478,3485,13927,359,73,1354
2012-11,76829,132577,40082,1,215,9342,3786,3408,623,,2642,2123,32313,1253,1639,878,2103,5892,1579,12280,5767,5569,625,652,1911,4324,2024,1394,5829,124,4834,11318,5998,21663,234,65,594,4773,709,12223,27163,1377,4421,14629,1823,6480,47284,5716,2782,5906,4368,6055,6590,4151,20503,262,55408,44012,79498,6682,23208,1222,9162,18613,7045,443,26824,1426,4963,9821,7687,8158,54405,62160,23464,2016,44351,113,676,88,564,15221,852,758,1595,833,13615,3975,4008,1565,2012,7350,1476,3244,55,3546,1149,620,353,782,143,1584,1791,5490,336,6758,4682,22660,27695,30873,11519,25496,12508,15717,5151,11772,4646,6036,3537,7847,13496,5213,31,55894,5863,2635,355,305,243,,61,8261,28152,3163,703,2031,8017,33870,2188,127,41,996,535,35368,8932,2431,8465,18412,64,2502,234,1,187,706,750,16350,57071,879,459,1724,3,17691,2190,6102,8936,2196,242,6659,44284,12326,766,1281,608,2300,16142,24847,671,37254,2191,12270,11726,23672,10541,744,667,329,31238,27633,12785,1283,6243,8674,797,55220,48343,824,2426,31762,2079,6939,17189,1893,2115,117,8536,4346,16693,5484,3513,13597,358,64,1370
2012-12,77154,133402,40363,1,211,9678,3803,3392,624,,2679,2118,32519,1272,1654,920,2095,5883,1589,12280,5798,5634,616,651,1922,4367,1940,1399,5871,121,4838,11359,5983,21684,234,65,599,4806,711,12285,27380,1376,4423,14763,1822,6473,47402,5746,2792,5874,4388,6169,6579,4151,20582,240,55678,43809,80206,6646,23235,1222,9165,18659,7200,433,26964,1450,4939,9851,7744,8142,53372,62252,23505,2033,44581,109,683,81,566,15219,840,767,1601,838,13701,3978,4004,1565,2002,7267,1466,3283,39,3552,1119,610,365,754,134,1590,1807,5559,341,6850,4694,22808,27747,30946,11585,25422,12471,15941,5149,11799,4710,6041,3553,7875,13567,5237,27,56040,5826,2684,357,344,239,,61,8525,28000,3196,706,2056,8005,34041,2220,127,41,990,541,34653,8948,2399,8487,18459,70,2503,233,1,187,715,751,16314,57085,877,445,1730,3,17779,2145,6102,9027,2095,243,7665,44270,12366,748,1327,626,2310,16308,24741,604,39082,2178,12217,11725,17816,10244,764,665,280,30696,27288,10292,1292,6165,8564,785,55551,48375,779,2411,32117,2094,6897,16915,1901,2114,115,8484,4333,16789,5493,3567,13750,366,63,1374
2013-01,78067,134091,40675,1,211,9752,3814,3412,646,,2663,2126,32686,1276,1619,919,2106,5931,1616,12299,5823,5712,620,646,1932,4302,1799,1397,5883,119,4796,11397,6015,21502,241,66,583,4852,647,12316,27550,1398,4405,14864,1741,6468,47659,5767,2725,5814,4357,6036,6540,4169,20552,219,55805,44002,81870,6510,23158,1208,9186,18630,7390,429,27094,1439,4959,9898,7699,8166,53040,62293,23498,2050,45086,107,673,81,546,15171,849,758,1620,823,13727,3985,3969,1555,1990,7413,1431,3259,87,3454,1085,593,319,700,116,1610,1814,5646,318,6902,4712,22841,31732,30956,11585,25442,12564,15927,5191,11882,4750,6041,3575,7871,13740,5287,28,56033,5747,2639,356,347,237,,63,8500,27736,3164,685,2057,7962,36045,2228,128,41,934,588,34872,9035,2418,8204,18441,68,2492,236,1,192,726,751,16250,55757,890,463,1709,3,17364,2135,6055,9117,2101,258,8444,43464,12495,741,1360,619,2064,16512,24130,534,38829,2142,12398,12423,20112,9515,778,711,268,28588,25471,5726,1220,6177,8250,743,55649,48284,752,2378,32384,1991,6308,16568,1964,1815,115,8539,4434,16758,5558,3634,13725,361,63,1374
2013-02,79127,135599,40719,1,209,9933,3751,3390,620,,2684,2192,32746,1274,1250,936,2108,5968,1606,12307,5823,5687,621,656,1953,4335,1799,1400,5949,123,4825,11487,6071,21829,219,69,574,4870,664,12360,28013,1396,4427,14196,1763,6512,48089,5794,2721,5809,4377,6044,6528,4231,20670,215,55883,44009,82197,6525,23323,1194,9285,18666,7522,430,27055,1389,5018,9980,7685,8237,53232,62749,23573,2078,45200,105,660,81,551,15176,838,748,1610,815,13787,3918,3962,1558,1999,7492,1426,3274,141,3454,1076,571,313,728,109,1665,1808,5736,318,6966,4824,23123,32179,31241,11647,25450,12722,16093,5156,11933,4772,6089,3595,7958,13850,5404,29,56056,5676,2635,356,332,244,,61,8846,27951,3181,685,2135,7944,36477,2251,128,39,929,586,34976,9078,2420,7932,18444,69,2485,267,1,192,722,773,16126,56013,892,466,1719,3,17574,2155,6087,9149,2106,252,8831,43495,12596,757,1341,608,2053,16874,23676,567,40272,2138,12322,12648,23120,9348,783,726,350,28236,25287,5696,1182,6167,8186,799,56275,48252,763,2399,33017,1976,6319,16632,2008,1848,117,8757,4427,16913,5531,3680,13652,351,61,1376
2013-03,78140,136435,41403,1,209,9937,3788,3404,629,,2695,2150,32818,1297,1234,948,2126,5992,1596,12240,6040,5692,616,630,1923,4321,1807,1406,6008,123,4823,11607,6016,21843,218,69,582,4882,653,12442,28116,1359,4299,14176,1568,6367,48297,5738,2709,5812,4364,6023,6530,4238,20772,212,56186,43638,82613,6546,23257,1130,9280,18689,7647,424,27082,1363,5015,9993,7658,8253,53323,62924,23563,2105,45299,103,659,86,560,15198,696,729,1572,825,13987,3977,3953,1571,2040,7492,1446,3289,141,3458,1066,559,298,703,108,1708,1803,5698,321,7183,4890,23239,31696,31342,11731,25624,12656,16236,5223,11980,4771,6179,3633,7996,14011,5443,31,56109,5706,2641,357,300,265,,60,8936,28067,3230,928,2213,8062,36554,2218,131,39,922,576,34795,9030,2607,7837,18480,72,2514,253,1,197,692,782,16556,55911,889,469,1694,3,17997,2122,6115,9198,2157,242,8851,43845,12623,777,1357,631,2064,16483,23948,618,40365,2104,12151,12924,25019,9659,755,736,321,29030,27420,8115,1314,6189,8238,887,57501,48549,777,2420,33417,2024,6383,16983,2052,1861,115,8915,4414,16835,5596,3683,13725,359,61,1370
2013-04,79994,136168,42288,1,209,10073,3740,3432,635,,2749,2154,32873,1262,1213,957,2107,6058,1612,12182,6134,5717,615,639,1927,4458,1743,1439,6024,122,4859,11682,5984,21946,212,67,575,4889,656,12576,28272,1357,4321,14192,1615,6425,48398,5734,2653,5853,4338,6028,6449,4230,20924,212,56129,43577,82656,6543,23361,1114,9365,18680,7976,419,27230,1340,4952,9971,7704,8308,53526,63093,23681,2111,45481,100,662,84,580,15183,708,727,1578,814,14042,3975,3984,1572,2024,7245,1463,3291,201,3455,1108,549,281,694,123,1735,1780,5723,329,7332,4939,23345,31821,31497,11803,25920,12700,16324,5230,11965,4805,6114,3727,7912,14109,5546,31,56190,5513,2609,360,297,244,,60,9096,28101,3242,919,2339,8117,37414,2206,138,39,920,649,34771,8915,2573,7476,18129,73,2501,256,2,192,923,770,16635,55817,882,473,1713,3,18177,2118,6096,9164,2182,264,8727,43759,12490,795,1368,634,2064,16444,23733,659,40858,2188,12042,13315,23279,9516,759,733,237,29146,28034,12151,1332,6343,8534,908,57841,48817,815,2478,34240,2061,6813,17402,2131,2290,116,9212,4429,16743,5681,3738,13804,357,59,1366
